,avgType,windowSlow,windowFast,steepness,stdev,numSell,exposure,drawdown,winLoss,value,zzz
15,logarithmic,100,40,1,1.8,81,0.4052917903066271,-0.3556821328593354,3.764705882352941,15924.680000000004,logarithmic-100-40-1-1.8
16,logarithmic,100,40,2,1.8,82,0.4218595450049456,-0.3583942125200504,3.823529411764706,16774.96999999999,logarithmic-100-40-2-1.8
17,logarithmic,100,40,3,1.8,74,0.38748763600395647,-0.40704935351794813,3.933333333333333,13893.410000000003,logarithmic-100-40-3-1.8
18,logarithmic,100,40,4,1.8,75,0.39119683481701284,-0.40704935351794813,4.0,14156.949999999999,logarithmic-100-40-4-1.8
19,logarithmic,100,40,5,1.8,73,0.38328387734915925,-0.40704935351794813,3.8666666666666667,13515.75,logarithmic-100-40-5-1.8
20,logarithmic,125,10,1,1.0,59,0.2888229475766568,-0.09107027328712519,4.363636363636363,18711.579999999984,logarithmic-125-10-1-1.0
21,logarithmic,125,10,2,1.0,49,0.2195845697329377,-0.07820766396782033,6.0,17586.710000000003,logarithmic-125-10-2-1.0
22,logarithmic,125,10,3,1.0,49,0.2099406528189911,-0.07832916762219984,7.166666666666667,18760.12,logarithmic-125-10-3-1.0
23,logarithmic,125,10,4,1.0,46,0.2012858555885262,-0.07832916762219984,6.666666666666667,18371.969999999998,logarithmic-125-10-4-1.0
24,logarithmic,125,10,5,1.0,44,0.18892185954500496,-0.07832916762219984,7.8,18614.15,logarithmic-125-10-5-1.0
25,logarithmic,125,10,1,1.2,61,0.2994559841740851,-0.09071436703685665,5.1,20686.34000000001,logarithmic-125-10-1-1.2
