numSell,exposure,drawdown,winLoss,value,delay,fast,slow,sig
50,0.5317965023847376,-0.22499693458127035,3.5454545454545454,20671.753849,2,10,11,9
25,0.5389507154213037,-0.36962765163035094,2.5714285714285716,15319.389706,3,10,11,9
12,0.5842607313195548,-0.33349398646602185,1.4,15957.919897999998,4,10,11,9
2,0.39864864864864863,-0.2532742910488868,1.0,12736.079808,5,10,11,9
59,0.9054054054054054,-0.2234864244181499,1.1071428571428572,13012.669271000012,1,12,11,9
48,0.8879173290937997,-0.2202497000371993,1.4,14416.594502000002,2,12,11,9
28,0.8978537360890302,-0.2003236116649004,1.8,16100.490462000007,3,12,11,9
12,0.7182034976152624,-0.2531091016208984,3.0,15134.960259999994,4,12,11,9
6,0.6665341812400636,-0.33724896055341647,2.0,15032.509754999997,5,12,11,9
56,0.9038155802861685,-0.1932911836962883,1.1538461538461537,14344.210055000016,1,14,11,9
53,0.8954689984101749,-0.24221767933125024,1.4090909090909092,15460.960088000005,2,14,11,9
48,0.8986486486486487,-0.15873957891122104,1.4,20682.79051699999,3,14,11,9
31,0.8851351351351351,-0.22602890373175594,2.1,19544.387717000016,4,14,11,9
15,0.8887122416534181,-0.38014899818321685,2.0,16727.41951,5,14,11,9
54,0.9165341812400636,-0.2285417728134275,1.16,14106.800854999989,1,16,11,9
53,0.9105723370429253,-0.2651066491521065,1.5238095238095237,14504.684865999996,2,16,11,9
46,0.9149443561208267,-0.23212940381070074,1.875,17417.13962500001,3,16,11,9
37,0.940779014308426,-0.2920139053873935,1.6428571428571428,13718.088862,4,16,11,9
19,0.8680445151033387,-0.3350606131532997,1.375,22037.279795,5,16,11,9
51,0.8986486486486487,-0.21180103613400078,1.8333333333333333,17167.864440999994,1,18,11,9
51,0.8918918918918919,-0.22830992164290292,1.8333333333333333,17044.74895399999,2,18,11,9
48,0.8871224165341812,-0.22926939244559516,1.6666666666666667,17049.229147000005,3,18,11,9
39,0.9149443561208267,-0.15464919159565704,1.7857142857142858,24115.490122999996,4,18,11,9
24,0.8565182829888712,-0.11377423118178534,3.0,31531.101836999995,5,18,11,9
47,0.8990461049284578,-0.22177560111921657,1.2380952380952381,17228.920107000005,1,20,11,9
47,0.9089825119236884,-0.2547149332336883,1.4736842105263157,16491.330446000004,2,20,11,9
46,0.9284578696343402,-0.2663994020518062,1.5555555555555556,16987.360225999997,3,20,11,9
43,0.9511128775834659,-0.2943362590936382,1.8666666666666667,15359.309247,4,20,11,9
33,1.003577106518283,-0.2867434106483953,1.75,17152.970358000006,5,20,11,9
55,0.4813195548489666,-0.30989338984173703,3.230769230769231,14553.090681,1,2,14,9
51,0.4447535771065183,-0.28217793675334724,4.666666666666667,16202.08918699999,2,2,14,9
57,0.49205087440381556,-0.2834073701065716,3.0714285714285716,16053.599149999998,1,4,14,9
56,0.48370429252782193,-0.2770415822127502,3.0,15554.924462999987,2,4,14,9
45,0.46939586645469,-0.2683603337863528,3.5,14298.770869999984,3,4,14,9
32,0.3887122416534181,-0.240740777019489,4.333333333333333,17673.990938999996,4,4,14,9
58,0.49642289348171703,-0.2849166324996982,3.4615384615384617,17370.194639999987,1,6,14,9
58,0.49761526232114467,-0.2707856745239554,3.4615384615384617,17771.44072700001,2,6,14,9
55,0.48608903020667726,-0.26387667652781716,3.230769230769231,16422.600720000006,3,6,14,9
42,0.41573926868044514,-0.23831639920767234,2.230769230769231,18187.498876000016,4,6,14,9
16,0.2178060413354531,-0.23435996190095534,3.0,12834.549649999997,5,6,14,9
59,0.5003974562798092,-0.27113587186847476,2.4705882352941178,16712.01115099999,1,8,14,9
57,0.5043720190779014,-0.2383399961499941,3.0714285714285716,15886.691025,2,8,14,9
53,0.5075516693163752,-0.22523838765629303,2.3125,17518.429710000004,3,8,14,9
41,0.5075516693163752,-0.21533901557571022,2.1538461538461537,18389.97945800001,4,8,14,9
27,0.5095389507154213,-0.20625390166723412,2.857142857142857,14861.952210999994,5,8,14,9
57,0.5194753577106518,-0.26643767484915953,2.1666666666666665,17053.768876999988,1,10,14,9
56,0.5099364069952306,-0.24169509274343445,1.434782608695652,18085.070082999988,2,10,14,9
50,0.49483306836248014,-0.2467580200780511,2.125,17092.96073800001,3,10,14,9
36,0.48012718600953896,-0.23888117267637793,3.0,17315.660993999998,4,10,14,9
21,0.5715421303656598,-0.2610423675065685,3.2,16659.469749999997,5,10,14,9
56,0.5131160572337043,-0.26331313818718277,2.2941176470588234,17103.420143000018,1,12,14,9
56,0.5099364069952306,-0.23929970364436776,1.8,17104.36919300001,2,12,14,9
42,0.5043720190779014,-0.3390422710427777,2.230769230769231,12751.11066000001,3,12,14,9
19,0.5254372019077902,-0.333741116267634,2.8,14340.160139000003,4,12,14,9
6,0.6875993640699523,-0.1692520642594017,inf,19481.250043999997,5,12,14,9
0,0.0,0.0,inf,10000.0,1,14,14,9
0,0.0,0.0,inf,10000.0,2,14,14,9
0,0.0,0.0,inf,10000.0,3,14,14,9
0,0.0,0.0,inf,10000.0,4,14,14,9
0,0.0,0.0,inf,10000.0,5,14,14,9
53,0.8879173290937997,-0.1964820161859349,1.2083333333333333,13979.780531999992,1,16,14,9
52,0.8863275039745628,-0.27952173382078344,1.736842105263158,15746.94904500001,2,16,14,9
38,0.8497615262321144,-0.11069400868926048,2.8,23259.40115100001,3,16,14,9
21,0.7456279809220986,-0.14116179031189485,1.625,21769.46033500001,4,16,14,9
8,0.7790143084260731,-0.33621877116160526,1.6666666666666667,20781.039703000006,5,16,14,9
50,0.8962639109697933,-0.15390234372592315,1.5,17608.786012,1,18,14,9
49,0.8950715421303657,-0.23331147337050653,1.7222222222222223,17920.689766000003,2,18,14,9
46,0.9121621621621622,-0.2750043060193959,2.066666666666667,13866.680958000006,3,18,14,9
35,0.8636724960254372,-0.12125478963168763,2.1818181818181817,20462.779904000003,4,18,14,9
20,0.9121621621621622,-0.36045577425362757,1.5,17365.320407000014,5,18,14,9
48,0.8942766295707473,-0.2987995504046505,1.6666666666666667,16094.099613999988,1,20,14,9
46,0.8970588235294118,-0.2909586810118939,2.066666666666667,18187.770743999998,2,20,14,9
42,0.9368044515103339,-0.3284970552359408,2.0,15959.90092,3,20,14,9
35,0.9503179650238474,-0.3111517747828517,1.5,14465.270636000007,4,20,14,9
25,0.9471383147853736,-0.2880161327334548,1.7777777777777777,19639.420552999993,5,20,14,9
52,0.4773449920508744,-0.286484153729136,3.0,16337.190004999993,1,2,17,9
48,0.4542925278219396,-0.27732246367517777,5.0,16233.083410000007,2,2,17,9
52,0.4972178060413355,-0.2822117111823774,3.3333333333333335,16577.21286199999,1,4,17,9
52,0.4737678855325914,-0.271363284027154,3.3333333333333335,16786.45430899999,2,4,17,9
39,0.4292527821939587,-0.2648324021150491,3.875,15642.791000000001,3,4,17,9
28,0.35731319554848967,-0.24117495030887404,3.0,14682.070526999994,4,4,17,9
52,0.4900635930047695,-0.27063054623595956,3.0,16283.469494999996,1,6,17,9
51,0.4757551669316375,-0.2703544005451684,2.4,15059.069524999997,2,6,17,9
47,0.46144674085850557,-0.23750844373292582,1.9375,14978.508836000003,3,6,17,9
37,0.37082670906200316,-0.2236309963330487,1.8461538461538463,15091.859173999997,4,6,17,9
19,0.2933227344992051,-0.21642613444026484,3.75,14290.779285999997,5,6,17,9
54,0.4996025437201908,-0.2647591912753051,2.6,15540.460886999987,1,8,17,9
53,0.4956279809220986,-0.23783018775726578,2.533333333333333,16314.870014000015,2,8,17,9
52,0.5,-0.225586585592008,2.466666666666667,16809.820192999996,3,8,17,9
46,0.4797297297297297,-0.24995989960854004,2.2857142857142856,14663.522480999982,4,8,17,9
30,0.4364069952305246,-0.22808623992258698,2.75,12189.790437,5,8,17,9
53,0.5087440381558028,-0.2656310576388162,2.7857142857142856,16813.10979800001,1,10,17,9
52,0.5111287758346582,-0.24528699978408947,2.466666666666667,15384.384506999997,2,10,17,9
52,0.5103338632750397,-0.22408389757105157,2.466666666666667,14519.551044999995,3,10,17,9
40,0.4598569157392687,-0.28596205698473476,2.076923076923077,12025.489361999998,4,10,17,9
22,0.34777424483306835,-0.27794342178420306,2.142857142857143,11437.919839,5,10,17,9
50,0.5210651828298887,-0.2743659361630785,2.8461538461538463,15038.04691100001,1,12,17,9
50,0.5325914149443561,-0.2814321062928151,2.8461538461538463,13338.260878999998,2,12,17,9
47,0.5147058823529411,-0.26253772191745944,2.9166666666666665,14914.501544,3,12,17,9
39,0.5135135135135135,-0.24046673239217328,2.9,15438.729716999986,4,12,17,9
22,0.49523052464228934,-0.23591496985659052,6.333333333333333,17990.36865199999,5,12,17,9
52,0.5039745627980922,-0.22250157024955983,2.7142857142857144,18771.164034000012,1,14,17,9
50,0.5043720190779014,-0.2607768878420686,2.3333333333333335,14860.39037899999,2,14,17,9
42,0.514308426073132,-0.3337840462483465,2.0,11578.799675999995,3,14,17,9
28,0.5019872813990461,-0.33877208080783017,2.111111111111111,11909.469302000005,4,14,17,9
13,0.5560413354531002,-0.23681731575970744,3.3333333333333335,14196.049734999993,5,14,17,9
50,0.5302066772655007,-0.2198344073044681,3.5454545454545454,16168.149732000007,1,16,17,9
46,0.5584260731319555,-0.333581097885912,2.066666666666667,12076.308291000007,2,16,17,9
36,0.5858505564387917,-0.3400341203181871,3.0,14055.768516999984,3,16,17,9
13,0.5751192368839427,-0.30293096726093527,3.3333333333333335,16161.139981999999,4,16,17,9
2,0.4320349761526232,-0.2528526416452651,inf,20238.749859,5,16,17,9
49,0.8946740858505564,-0.1964664806215392,1.8823529411764706,17123.771075999997,1,18,17,9
45,0.8831478537360891,-0.2869205973523993,1.5,16139.471750000006,2,18,17,9
34,0.8501589825119237,-0.3265278383155644,1.4285714285714286,12973.429737000008,3,18,17,9
13,0.5937996820349761,-0.35147854709104537,1.6,12370.379942999996,4,18,17,9
4,0.7023052464228935,-0.33661804129582523,inf,20818.660047999998,5,18,17,9
48,0.9125596184419714,-0.32269046342278707,2.0,17204.110139000008,1,20,17,9
46,0.9077901430842608,-0.28811590690720246,1.4210526315789473,14959.721620000017,2,20,17,9
41,0.9141494435612083,-0.28719177382578354,1.9285714285714286,14439.559416000007,3,20,17,9
29,0.9213036565977742,-0.3223132510705353,1.2307692307692308,11712.759585,4,20,17,9
14,0.8748012718600954,-0.338083119906378,2.5,16572.170176,5,20,17,9
48,0.4972178060413355,-0.28738265197578355,3.3636363636363638,14782.199531000006,1,2,20,9
42,0.46701112877583467,-0.28321094453904994,4.25,15545.608813999988,2,2,20,9
48,0.4793322734499205,-0.2870078427594928,4.333333333333333,16008.47323600001,1,4,20,9
48,0.4725755166931638,-0.271860789150539,3.8,14530.839156999995,2,4,20,9
41,0.4336248012718601,-0.2652158224493264,2.727272727272727,14393.921432999989,3,4,20,9
27,0.3406200317965024,-0.23793746837990007,3.5,15135.920573999998,4,4,20,9
49,0.48767885532591415,-0.2950324521543003,3.4545454545454546,14930.659924999996,1,6,20,9
48,0.4773449920508744,-0.28627628748051404,2.6923076923076925,15604.919785000006,2,6,20,9
46,0.4463434022257552,-0.24022283819689325,2.5384615384615383,15505.654951999999,3,6,20,9
38,0.37758346581875996,-0.26504148394663646,1.9230769230769231,13564.000145000007,4,6,20,9
21,0.3314785373608903,-0.21495981334072864,2.5,14524.959829000003,5,6,20,9
47,0.49642289348171703,-0.2683016478483693,3.272727272727273,17342.380317999992,1,8,20,9
46,0.4848966613672496,-0.2352089734965482,2.5384615384615383,16615.090040000003,2,8,20,9
45,0.4797297297297297,-0.22563298577936475,2.2142857142857144,16155.55965900001,3,8,20,9
41,0.45747217806041335,-0.24082700657321082,2.4166666666666665,14557.468524999995,4,8,20,9
31,0.3887122416534181,-0.21160746261941119,3.4285714285714284,16014.349978000007,5,8,20,9
48,0.5095389507154213,-0.22309335231924476,3.0,17675.069686,1,10,20,9
46,0.5127186009538951,-0.2126366026365452,2.2857142857142856,15136.905392999988,2,10,20,9
45,0.5031796502384738,-0.22752991716271825,1.8125,13674.240570000022,3,10,20,9
43,0.49205087440381556,-0.24699786000312846,2.0714285714285716,14923.410399000008,4,10,20,9
31,0.3811605723370429,-0.24448881357687113,1.5833333333333333,12809.549520000004,5,10,20,9
47,0.5194753577106518,-0.25709969910273084,1.7647058823529411,13902.850277000007,1,12,20,9
47,0.5214626391096979,-0.2213773628470449,2.357142857142857,15730.318429000006,2,12,20,9
45,0.5286168521462639,-0.2192684485909622,2.4615384615384617,14886.310348000008,3,12,20,9
40,0.5095389507154213,-0.22659538892213163,2.6363636363636362,16680.630163999987,4,12,20,9
29,0.45151033386327505,-0.2364227425213273,3.142857142857143,16935.569875999994,5,12,20,9
48,0.5226550079491256,-0.22348529754236893,2.2,16250.350433,1,14,20,9
46,0.519872813990461,-0.2530545993301653,2.8333333333333335,14525.799376999996,2,14,20,9
43,0.47456279809220986,-0.21889102017807363,2.3076923076923075,16523.489210999982,3,14,20,9
36,0.4678060413354531,-0.1937360816475705,4.142857142857143,18122.63945699999,4,14,20,9
26,0.4463434022257552,-0.2631721606060051,4.2,13268.519485,5,14,20,9
48,0.5095389507154213,-0.270551819859528,2.4285714285714284,15360.828004999994,1,16,20,9
48,0.5158982511923689,-0.2479274830404897,3.0,16829.779224999995,2,16,20,9
46,0.514308426073132,-0.2310616742433831,3.6,18786.38922799998,3,16,20,9
34,0.5488871224165341,-0.22876219244738738,3.25,17484.209586000008,4,16,20,9
19,0.6065182829888712,-0.18890724476547907,2.8,15524.549760000009,5,16,20,9
48,0.5095389507154213,-0.23734932027873867,2.2,13596.35967100001,1,18,20,9
46,0.5278219395866455,-0.16789980497547338,4.111111111111111,21194.791618999992,2,18,20,9
34,0.5508744038155803,-0.2556302934126679,4.666666666666667,18338.419686999998,3,18,20,9
18,0.43402225755166934,-0.1656565655653681,3.5,17867.140128000006,4,18,20,9
7,0.6657392686804452,-0.2517412541226315,6.0,14382.569665000005,5,18,20,9
0,0.0,0.0,inf,10000.0,1,20,20,9
0,0.0,0.0,inf,10000.0,2,20,20,9
0,0.0,0.0,inf,10000.0,3,20,20,9
0,0.0,0.0,inf,10000.0,4,20,20,9
0,0.0,0.0,inf,10000.0,5,20,20,9
42,0.48330683624801274,-0.2824374762363391,3.6666666666666665,15352.609556,1,2,23,9
39,0.4654213036565978,-0.2758841033402648,3.875,14342.98375599999,2,2,23,9
40,0.4848966613672496,-0.2869052960347273,3.4444444444444446,15589.95880599999,1,4,23,9
40,0.48211446740858505,-0.27541299148898724,2.6363636363636362,14561.218983999992,2,4,23,9
34,0.44992050874403816,-0.2741979609171165,3.25,15103.600358000003,3,4,23,9
29,0.40421303656597773,-0.23886270625345019,4.8,15568.890981000004,4,4,23,9
44,0.49324324324324326,-0.27831150473014726,3.4,15625.749252999994,1,6,23,9
44,0.49165341812400637,-0.2686953908587886,3.888888888888889,16015.640216000007,2,6,23,9
42,0.462241653418124,-0.23539266496256733,3.6666666666666665,15936.499873000006,3,6,23,9
36,0.39864864864864863,-0.22450066067905985,4.142857142857143,17760.648526,4,6,23,9
28,0.3585055643879173,-0.21306278986128574,3.6666666666666665,19772.799265999995,5,6,23,9
44,0.49324324324324326,-0.26560084676236545,2.3846153846153846,16599.550797000004,1,8,23,9
44,0.48807631160572335,-0.23684555270644014,2.142857142857143,15358.909800000021,2,8,23,9
42,0.4769475357710652,-0.2247095924631724,2.0,15276.469067000016,3,8,23,9
37,0.4336248012718601,-0.21525052198444122,1.8461538461538463,13632.779290000002,4,8,23,9
30,0.3382352941176471,-0.20624740825232535,4.0,13841.969742000003,5,8,23,9
44,0.5023847376788553,-0.20454668941544968,2.3846153846153846,15906.999813999999,1,10,23,9
44,0.4960254372019078,-0.18992421983703361,2.3846153846153846,16088.128281999992,2,10,23,9
43,0.4960254372019078,-0.20908109914928283,2.3076923076923075,15149.75976100001,3,10,23,9
41,0.4888712241653418,-0.20392607620178219,3.1,19474.910326999994,4,10,23,9
34,0.4542925278219396,-0.20593528850153775,3.857142857142857,16394.560464000002,5,10,23,9
43,0.5103338632750397,-0.21918599921970544,2.5833333333333335,14773.024511000014,1,12,23,9
43,0.5075516693163752,-0.20557368072979595,2.5833333333333335,16513.13944,2,12,23,9
43,0.505564387917329,-0.20360927296280365,2.909090909090909,17216.15034600001,3,12,23,9
41,0.5039745627980922,-0.20345282377711366,2.4166666666666665,18956.250872999994,4,12,23,9
34,0.5079491255961844,-0.19275459233620904,2.7777777777777777,17566.240139,5,12,23,9
43,0.5099364069952306,-0.2443340885308386,2.909090909090909,16643.680201000006,1,14,23,9
43,0.519872813990461,-0.2039060858960432,2.5833333333333335,17241.879759999993,2,14,23,9
42,0.5099364069952306,-0.18347060366618775,2.5,18697.06956400001,3,14,23,9
38,0.48807631160572335,-0.19942712924437977,3.75,20542.589643,4,14,23,9
29,0.4713831478537361,-0.2501629360317299,6.25,17379.230327999994,5,14,23,9
42,0.5194753577106518,-0.1819895775305532,3.6666666666666665,18355.990281999995,1,16,23,9
42,0.5254372019077902,-0.17527825799438274,3.6666666666666665,19280.589862999994,2,16,23,9
42,0.5190779014308426,-0.16949465147177428,2.8181818181818183,19803.550007,3,16,23,9
39,0.5325914149443561,-0.1648179644416818,3.3333333333333335,22182.76898700001,4,16,23,9
31,0.548489666136725,-0.25427999080798247,5.2,17774.35071800001,5,16,23,9
45,0.5067567567567568,-0.18266162783482004,3.090909090909091,20355.810491,1,18,23,9
44,0.5155007949125596,-0.16576981381422,3.888888888888889,21498.919982,2,18,23,9
43,0.5218600953895072,-0.1630813707218482,2.5833333333333335,21095.410812000006,3,18,23,9
33,0.49483306836248014,-0.18761474555086338,2.6666666666666665,19087.030469000005,4,18,23,9
22,0.5429252782193958,-0.24828063220812074,2.6666666666666665,14930.479008,5,18,23,9
46,0.49761526232114467,-0.1568269510810682,2.8333333333333335,23164.53986100001,1,20,23,9
45,0.4864864864864865,-0.16096455233418416,3.090909090909091,23342.800400999993,2,20,23,9
38,0.4737678855325914,-0.17460137388145372,4.428571428571429,18328.392121999994,3,20,23,9
28,0.5170906200317965,-0.22028366300933586,3.0,19877.959710999996,4,20,23,9
20,0.6001589825119237,-0.1683860361819497,4.0,21110.00413299999,5,20,23,9
38,0.4741653418124006,-0.3084109804957764,5.333333333333333,15912.400364000008,1,2,26,9
36,0.43839427662957076,-0.2828745601708883,5.0,16189.359046999998,2,2,26,9
39,0.47019077901430845,-0.2850976141353379,3.875,14351.799465000015,1,4,26,9
39,0.45866454689984104,-0.26586403214198295,3.3333333333333335,15097.129424000008,2,4,26,9
32,0.4161367249602544,-0.2653309352834146,3.5714285714285716,15937.95102399999,3,4,26,9
28,0.39467408585055647,-0.2352469593256908,4.6,15822.730983000001,4,4,26,9
39,0.4809220985691574,-0.2687573783757577,3.3333333333333335,17431.539753999987,1,6,26,9
39,0.48012718600953896,-0.26527653241788945,3.875,16441.520951000013,2,6,26,9
38,0.46701112877583467,-0.23867044549317298,3.75,16132.286062000006,3,6,26,9
34,0.4332273449920509,-0.22628432250587355,3.25,17282.298821000008,4,6,26,9
21,0.3640699523052464,-0.21929726696769727,2.5,16133.389731000003,5,6,26,9
40,0.47615262321144675,-0.2666102710587972,2.6363636363636362,16850.639718000006,1,8,26,9
40,0.47774244833068363,-0.24067158799659727,2.3333333333333335,15014.919537000009,2,8,26,9
40,0.47019077901430845,-0.22383866507141373,3.4444444444444446,18212.429661999995,3,8,26,9
38,0.4248807631160572,-0.192397341642983,2.4545454545454546,16471.269293999998,4,8,26,9
